ns_Segment,ns_Sub_Segment,ns_Sub_Sub_Segment,ns_Segment_amz,ns_price,source_offer_price,brand,series,actual_model_no,ns_model_no,ns_model_name,ns_DisplayName,ns_no_of_review,ns_review_rating,ns_model_number,source_product_id,source_affiliates,ns_B2B,breadcrumb,ns_product_name,ns_Other_forms,ns_Title,ns_upc1,ns_Ean1,ns_ean_list,manufacturer,product_warranty,Product_Description,ns_Studio,ns_Specifications,ns_Publisher,ns_Features,ns_Image_URLS,ns_URL,ns_Benefits,ns_Applications,Size,Color,Shipping,Return,ns_instock,ns_Image_Path,ns_active_flag,ns_merch_cat_path1,ns_merch_cat_path2,ns_norma_merch_cat_path1,ns_norma_merch_cat_path2,ns_salesrank,omni_b2b_psv,short_description,How_to_use,Ingredients
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Purple Haze Pastel Purple Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/8906101306619Image2.png |~| https://ellementco.com/cdn/shop/files/8906101306619Image1.png,https://ellementco.com//collections/vegan-nail-polishes/products/purple-haze-pastel-purple-nail-polish,,,,Purple,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Rosewood Red Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_7fcea4e0-f2dc-4fb3-b4e4-c17f798b95ab.png,https://ellementco.com//collections/vegan-nail-polishes/products/rosewood-red-nail-polish,,,,Red,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Silver Metallic Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/8906101305148Image1.png |~| https://ellementco.com/cdn/shop/files/06B215C2-AAEC-4613-BF22-A5EB5FBDB168.jpg |~| https://ellementco.com/cdn/shop/files/E354B0AB-B78A-4EDC-A513-6497809E6F32.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/silver-metallic-nail-polish,,,,Silver,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Snuggled in Cashmere Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_df039c8f-6a75-449f-87e2-e2184a04837e.png |~| https://ellementco.com/cdn/shop/files/5.1_9b34b82e-3072-4409-a46c-e39a6ec3861a.jpg |~| https://ellementco.com/cdn/shop/files/6.1.jpg |~| https://ellementco.com/cdn/shop/files/C3B8D737-BD1B-4570-A20D-FF2E4AD2FC59.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/snuggled-in-cashmere-metallic-nail-polish,,,,Metallic Brown,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Sundaze Yellow Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_136ab1fc-0c12-4bbf-b1be-ad8299b4dc08.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/sundaze-yellow-nail-polish,,,,Yellow,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Sunkissed Pastel Yellow Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_172efb9d-6759-4e3e-8ac8-b54e17418ea8.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/sunkissed-pastel-yellow-nail-polish,,,,Yellow,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Twilight Nail Polish,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush. Long lasting color in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_ac60d0a7-6cb3-4cd7-bd33-10df76189856.jpg |~| https://ellementco.com/cdn/shop/files/2_6717b5d8-f1ca-4495-9f8d-aaa8677b34ff.jpg |~| https://ellementco.com/cdn/shop/files/4_7bda1476-6878-4b38-a19e-95fcdc0289e2.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/twilight-nail-polish-10ml,,,,Holographic Blue,,,,,,,,,,,,,"Dry Manicure (cut, file, shape).  ~ Apply Base Coat, allow it to dry. ~ Apply the first coat of color, allow it to dry.  ~ Apply the second coat of color and allow it to dry. ~ Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.  ~","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Wild Gal Bright Red Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_89bf7cb6-b85f-4ce7-bc89-e9d6213e404d.png |~| https://ellementco.com/cdn/shop/files/8_d053ebb5-1f3a-4172-b2d6-3c82d5fe9131.jpg |~| https://ellementco.com/cdn/shop/files/10_70641f65-1bbd-4429-86cf-68a19abc49b0.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/wild-gal-bright-red-nail-polish,,,,Red,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,XOXO Bright Purple Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/8906101305117Image1.png,https://ellementco.com//collections/vegan-nail-polishes/products/xoxo-bright-purple-nail-polish,,,,Purple,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Your Majesty Coral Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_969dae3f-ac90-42c1-bbf8-d992e2b3d150.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/your-majesty-coral-nail-polish,,,,Pink,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,#Mini Vegan Nail Polish 5 ml - Baesic,,,,,,,,,,,,"• Nail lacquer with high quality, luxurious breathable formula that is non-toxic, non-carcinogenic, non-yellowing & paraben-free • 100% vegan and cruelty-free • Long lasting & gel like shine • Highly pigmented, intense color pay-off, and chip resistant for upto 7 days  • Double flat-wide, U-cut brush for one-stroke color application • Sustainable packaging, recyclable glass bottle • Color variety for all skin tones   Cruelty Free | 100% Vegan | Non Toxic | Pregnancy Safe | Lab Tested | Paraben Free |",https://ellementco.com/cdn/shop/files/BaesicMiniEdited-3.jpg  |~|  https://ellementco.com/cdn/shop/files/BaesicMiniEdited-8.jpg  |~|  https://ellementco.com/cdn/shop/files/BaesicMiniEdited-2.jpg  |~|  https://ellementco.com/cdn/shop/files/BaesicMiniEdited-6.jpg  |~|  https://ellementco.com/cdn/shop/files/BaesicMiniEdited-7.jpg  |~|  https://ellementco.com/cdn/shop/files/BaesicMiniEdited-5.jpg  |~|  https://ellementco.com/cdn/shop/files/BaesicMiniEdited.jpg  |~|  https://ellementco.com/cdn/shop/files/BaesicMiniEdited-1.gif ,https://ellementco.com//collections/mini-vegan-nail-polishes/products/ellement-co-vegan-nail-lacquer-5ml?variant=47869122969904,,,,Baesic,,,,,,,,,,,,,"Apply an initial, very thin coat, starting at the center of the nail, and then move to the sides. Follow with a second, more generous coat to add depth to the color.Magic Tip: Maximize the shine with a coat of Ellement Co. Gloss Top Coat!","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite"
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,#Mini Vegan Nail Polish 5 ml - Cheerleader,,,,,,,,,,,,"• Nail lacquer with high quality, luxurious breathable formula that is non-toxic, non-carcinogenic, non-yellowing & paraben-free • 100% vegan and cruelty-free • Long lasting & gel like shine • Highly pigmented, intense color pay-off, and chip resistant for upto 7 days  • Double flat-wide, U-cut brush for one-stroke color application • Sustainable packaging, recyclable glass bottle • Color variety for all skin tones   Cruelty Free | 100% Vegan | Non Toxic | Pregnancy Safe | Lab Tested | Paraben Free |", https://ellementco.com/cdn/shop/files/CheerleaderMiniEdited-8.jpg  |~|  https://ellementco.com/cdn/shop/files/CheerleaderMiniEdited-4.jpg  |~|  https://ellementco.com/cdn/shop/files/CheerleaderMiniEdited-3.jpg  |~|  https://ellementco.com/cdn/shop/files/CheerleaderMiniEdited-6.jpg  |~|  https://ellementco.com/cdn/shop/files/CheerleaderMiniEdited-7.jpg  |~|  https://ellementco.com/cdn/shop/files/CheerleaderMiniEdited-2.jpg  |~|  https://ellementco.com/cdn/shop/files/CheerleaderMiniEdited-5.jpg  |~|  https://ellementco.com/cdn/shop/files/CheerleaderMiniEdited.gif  |~|  https://ellementco.com/cdn/shop/files/CheerleaderMiniEdited_e56d33ea-ed7e-45d8-bf64-934d776e1d31.gif,https://ellementco.com//collections/mini-vegan-nail-polishes/products/ellement-co-vegan-nail-lacquer-5ml?variant=47869123002672,,,,Cheerleader,,,,,,,,,,,,,"Apply an initial, very thin coat, starting at the center of the nail, and then move to the sides. Follow with a second, more generous coat to add depth to the color.Magic Tip: Maximize the shine with a coat of Ellement Co. Gloss Top Coat!","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite"
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,#Mini Vegan Nail Polish 5 ml - Rosewood,,,,,,,,,,,,"• Nail lacquer with high quality, luxurious breathable formula that is non-toxic, non-carcinogenic, non-yellowing & paraben-free • 100% vegan and cruelty-free • Long lasting & gel like shine • Highly pigmented, intense color pay-off, and chip resistant for upto 7 days  • Double flat-wide, U-cut brush for one-stroke color application • Sustainable packaging, recyclable glass bottle • Color variety for all skin tones   Cruelty Free | 100% Vegan | Non Toxic | Pregnancy Safe | Lab Tested | Paraben Free |", https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-8.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-5.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-4.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-7.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-6.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-2.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited-3.jpg  |~|  https://ellementco.com/cdn/shop/files/RosewoodMiniEdited.gif ,https://ellementco.com//collections/mini-vegan-nail-polishes/products/ellement-co-vegan-nail-lacquer-5ml?variant=47869123133744,,,,Rosewood,,,,,,,,,,,,,"Apply an initial, very thin coat, starting at the center of the nail, and then move to the sides. Follow with a second, more generous coat to add depth to the color.Magic Tip: Maximize the shine with a coat of Ellement Co. Gloss Top Coat!","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite"
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,#Mini Vegan Nail Polish 5 ml - Copper,,,,,,,,,,,,"• Nail lacquer with high quality, luxurious breathable formula that is non-toxic, non-carcinogenic, non-yellowing & paraben-free • 100% vegan and cruelty-free • Long lasting & gel like shine • Highly pigmented, intense color pay-off, and chip resistant for upto 7 days  • Double flat-wide, U-cut brush for one-stroke color application • Sustainable packaging, recyclable glass bottle • Color variety for all skin tones   Cruelty Free | 100% Vegan | Non Toxic | Pregnancy Safe | Lab Tested | Paraben Free |", https://ellementco.com/cdn/shop/files/CopperMiniEdited-6.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited-3.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited-8.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited-5.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited-4.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited-2.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited-7.jpg  |~|  https://ellementco.com/cdn/shop/files/CopperMiniEdited.gif ,https://ellementco.com//collections/mini-vegan-nail-polishes/products/ellement-co-vegan-nail-lacquer-5ml?variant=47869123035440,,,,Copper,,,,,,,,,,,,,"Apply an initial, very thin coat, starting at the center of the nail, and then move to the sides. Follow with a second, more generous coat to add depth to the color.Magic Tip: Maximize the shine with a coat of Ellement Co. Gloss Top Coat!","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite"
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,#Mini Vegan Nail Polish 5 ml - Dull Gold,,,,,,,,,,,,"• Nail lacquer with high quality, luxurious breathable formula that is non-toxic, non-carcinogenic, non-yellowing & paraben-free • 100% vegan and cruelty-free • Long lasting & gel like shine • Highly pigmented, intense color pay-off, and chip resistant for upto 7 days  • Double flat-wide, U-cut brush for one-stroke color application • Sustainable packaging, recyclable glass bottle • Color variety for all skin tones   Cruelty Free | 100% Vegan | Non Toxic | Pregnancy Safe | Lab Tested | Paraben Free |", https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-3.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-8.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-6.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-7.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-2.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-5.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited-4.jpg  |~|  https://ellementco.com/cdn/shop/files/DullGoldMiniEdited.gif ,https://ellementco.com//collections/mini-vegan-nail-polishes/products/ellement-co-vegan-nail-lacquer-5ml?variant=47869123068208,,,,Dull Gold,,,,,,,,,,,,,"Apply an initial, very thin coat, starting at the center of the nail, and then move to the sides. Follow with a second, more generous coat to add depth to the color.Magic Tip: Maximize the shine with a coat of Ellement Co. Gloss Top Coat!","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite"
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,#Mini Vegan Nail Polish 5 ml - Pink Champagne,,,,,,,,,,,,"• Nail lacquer with high quality, luxurious breathable formula that is non-toxic, non-carcinogenic, non-yellowing & paraben-free • 100% vegan and cruelty-free • Long lasting & gel like shine • Highly pigmented, intense color pay-off, and chip resistant for upto 7 days  • Double flat-wide, U-cut brush for one-stroke color application • Sustainable packaging, recyclable glass bottle • Color variety for all skin tones   Cruelty Free | 100% Vegan | Non Toxic | Pregnancy Safe | Lab Tested | Paraben Free |", https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-5.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-8.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-3.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-2.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-7.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-6.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited-4.jpg  |~|  https://ellementco.com/cdn/shop/files/PinkChampagneMiniEdited.gif ,https://ellementco.com//collections/mini-vegan-nail-polishes/products/ellement-co-vegan-nail-lacquer-5ml?variant=47869123100976,,,,Pink Champagne,,,,,,,,,,,,,"Apply an initial, very thin coat, starting at the center of the nail, and then move to the sides. Follow with a second, more generous coat to add depth to the color.Magic Tip: Maximize the shine with a coat of Ellement Co. Gloss Top Coat!","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite"
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,#Mini Vegan Nail Polish 5 ml - Silver,,,,,,,,,,,,"• Nail lacquer with high quality, luxurious breathable formula that is non-toxic, non-carcinogenic, non-yellowing & paraben-free • 100% vegan and cruelty-free • Long lasting & gel like shine • Highly pigmented, intense color pay-off, and chip resistant for upto 7 days  • Double flat-wide, U-cut brush for one-stroke color application • Sustainable packaging, recyclable glass bottle • Color variety for all skin tones   Cruelty Free | 100% Vegan | Non Toxic | Pregnancy Safe | Lab Tested | Paraben Free |", https://ellementco.com/cdn/shop/files/SilverMiniEdited-2.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited-4.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited-5.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited-6.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited-8.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited-3.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited-7.jpg  |~|  https://ellementco.com/cdn/shop/files/SilverMiniEdited.gif ,https://ellementco.com//collections/mini-vegan-nail-polishes/products/ellement-co-vegan-nail-lacquer-5ml?variant=47869123166512,,,,Silver,,,,,,,,,,,,,"Apply an initial, very thin coat, starting at the center of the nail, and then move to the sides. Follow with a second, more generous coat to add depth to the color.Magic Tip: Maximize the shine with a coat of Ellement Co. Gloss Top Coat!","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite"
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,Baesic Nail Polish 5ml,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/IMG_6493.heic |~| https://ellementco.com/cdn/shop/files/IMG_6498.heic |~| https://ellementco.com/cdn/shop/files/IMG_6490.heic,https://ellementco.com//collections/mini-vegan-nail-polishes/products/baesic-nail-polish-5ml,,,,Nude,,,,,,,,,,,,,"Start with nail preparation (trim, file, and shape).Follow by applying the Base Coat and waiting for it to dry.Put on the first color coat, allowing it to dry.Apply the second color coat, also allowing it to dry.Complete the process by adding a Gloss or Matte Top Coat for extra shine and volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Mini Vegan Nail Polish,,,145,,,,,,,,,,,,,,,Cheerleader Nail Polish 5ml,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/IMG_6505.heic |~| https://ellementco.com/cdn/shop/files/IMG_6506.heic |~| https://ellementco.com/cdn/shop/files/IMG_6504.heic,https://ellementco.com//collections/mini-vegan-nail-polishes/products/cheerleader-nail-polish-5ml,,,,Pink,,,,,,,,,,,,,"Start with nail preparation (trim, file, and shape).Follow by applying the Base Coat and waiting for it to dry.Put on the first color coat, allowing it to dry.Apply the second color coat, also allowing it to dry.Complete the process by adding a Gloss or Matte Top Coat for extra shine and volume.",
